scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,parse_mode,raw
IEEE14_SCN_001027,E3,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,57.99942064285278,1.0,False,json,"```json
{
  ""event_class"": ""E3|E7"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""A line outage (E3) occurred, and the post-event telemetry shows an overvoltage condition (E7) with V_max = 1.0600 pu.""
}
```"
IEEE14_SCN_002781,E9,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,False,True,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,61.1070990562439,0.5,False,fallback-E0,```
IEEE14_SCN_001803,E3,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,60.87083911895752,0.5,True,last-E-digit,"Thinking Process:

1.  **Analyze the Request:** The goal is to classify an injected event class (E0, E1, E2, E3, E4, E5, E7, E9) based on provided pre/post scenario data and observed telemetry.
2.  **Analyze the Scenario Data:**
    *   Pre: load 1.09, solar 0.82, wind 0.36, SOC 0.55
    *   Post: V 0.9335-1.0600 pu, peak 1.59% viol, 2 under True, over False.
    *   *Key Observation:* The post-event state shows a voltage violation (V_max = 1.0600 pu, which is > 1.05 pu).
3.  **Analyze the Observed Evidence (Telemetry):**
    *   Switching: branches OPEN: line_6_13 | no generators offline. (Wa"
IEEE14_SCN_000636,E2,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,52.730459451675415,1.0,True,json,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The load decreased by 3.73 MW (Delta load is negative) with no switching, classifying it as a Load Drop (E2), which subsequently resulted in an overvoltage (E7).""
}
```"
IEEE14_SCN_001535,E5,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,52.575878381729126,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is caused by a change in the renewable element sgen_PV14 while demand and switching remain unchanged.""
}
```"
IEEE14_SCN_001668,E5,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.94217896461487,0.5,False,last-E-digit,"The user wants me to act as a grid-aware LLM operator and diagnose an injected event class based on provided evidence.

**Scenario:** IEEE14_SCN_001668
**Pre-state:** load 0.86, solar 0.69, wind 0.57, SOC 0.74
**Post-state:** V 0.9822-1.0600 pu, peak 1.20% viol 0, over/under load False.

**Observed evidence:**
1.  **Switching:** no branches opened | no generators offline. (Rules E3, E4, E9 are likely out).
2.  **Changed demand elements:** none. (Rules E1, E2, E9 are likely out).
3.  **Changed renewable elements:** sgen_PV14, sgen_WIND6. (Rule E5 is relevant).
4.  **Delta load:** +0.00 MW. (Rul"
IEEE14_SCN_000512,E1,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,60.696542501449585,0.5,True,last-E-digit,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The event is"
IEEE14_SCN_002976,E9,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,59.674766063690186,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is compound (E9) as both a switching event (line_10_11 opened) and a positive change in demand (+67.92 MW) occurred simultaneously.""
}
```"
IEEE14_SCN_001766,E5,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.41039752960205,0.5,False,fallback-E0,"```json
{
  ""event_class"": """
IEEE14_SCN_001918,E3,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.44204616546631,0.5,False,last-E-digit,"Thinking Process:

1.  **Analyze the Request:** The goal is to classify an injected event class (E0, E1, E2, E3, E4, E5, E7, E9) based on provided pre/post scenario data and observed telemetry.
2.  **Analyze the Scenario Data:**
    *   Pre: load 1.05, solar 0.65, wind 0.92, SOC 0.64
    *   Post: V 0.9337-1.0600 pu, peak 1.51% viol, 2 under True, over False.
    *   *Key Observation:* The post-event state shows a voltage violation (V_max = 1.0600 pu, which is > 1.05 pu).
3.  **Analyze the Observed Evidence (Telemetry):**
    *   Switching: branches OPEN: line_6_13 | no generators offline. (Wa"
IEEE14_SCN_002621,E9,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,64.0891604423523,0.5,True,last-E-digit,"```json
{
  ""event_class"": ""E7|E9"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is compound (E9) as it involves both a switching action (line_1_2 open) and a positive change in load demand, resulting in"
IEEE14_SCN_001060,E3,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,59.88900589942932,0.5,True,last-E-digit,"Thinking Process:

1.  **Analyze the Request:** The goal is to classify an injected event class (E0, E1, E2, E3, E4, E5, E7, E9) based on provided pre- and post-event data and specific rules.
2.  **Analyze the Scenario (IEEE14_SCN_001060):**
    *   Pre: load 0.93, solar 0.58, wind 0.57, SOC 0.47
    *   Post: V 0.9458-1.0600 pu, peak 1.35% viol 0, over/under False.
3.  **Analyze the Observed Evidence (Telemetry):**
    *   Switching: branches OPEN: line_6_13 | no generators offline. (Wait, the rule for E3/E4 says ""no generators offline"" is a condition, but the telemetry says ""branches OPEN: l"
IEEE14_SCN_002166,E7,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,59.9052951335907,0.5,True,last-E-digit,"The user wants me to act as a grid-aware LLM operator and diagnose an injected event class based on provided evidence.

**Scenario:** IEEE14_SCN_002166
**Pre-state:** load 0.82, solar 0.95, wind 0.70, SOC 0.46
**Post-state:** V 1.0033-1.0800 pu, peak 1.11% viol 1 under False, over True, overload False.

**Observed Evidence:**
1.  **Switching:** no branches opened.
2.  **Generators OFFLINE:** gen_G2, gen_G3, gen_G6, gen_G8.
3.  **Changed demand elements:** none.
4.  **Changed renewable elements:** none.
5.  **Delta load:** +0.00 MW.
6.  **Delta slack generation:** -0.31 MW.
7.  **Delta losses:*"
IEEE14_SCN_001981,E3,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.08209252357483,0.5,False,last-E-digit,"Thinking Process:

1.  **Analyze the Request:** The goal is to diagnose the INJECTED EVENT CLASS (E0, E1, E2, E3, E4, E5, E7, E9) based on the provided pre/post state and observed evidence.
2.  **Analyze the Scenario (IEEE14_SCN_001981):**
    *   Pre: load 1.03, solar 0.44, wind 0.56, SOC 0.73
    *   Post: V 0.9364-1.0600 pu, peak 1.52% viol, 2 under True, over False.
3.  **Analyze the Observed Evidence (Telemetry):**
    *   Switching: branches OPEN: line_6_13 | no generators offline. (Wait, the rule for E3/E4 says ""no generators offline"" is a condition, but the telemetry says ""branches OPE"
IEEE14_SCN_001828,E3,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,60.183316469192505,0.5,True,last-E-digit,"Thinking Process:

1.  **Analyze the Request:** The goal is to diagnose the INJECTED EVENT CLASS (E0, E1, E2, E3, E4, E5, E7, E9) based on the provided pre/post state and observed evidence.
2.  **Analyze the Scenario (IEEE14_SCN_001828):**
    *   Pre: load 1.07, solar 0.91, wind 0.33, SOC 0.28
    *   Post: V 0.9378-1.0600 pu, peak 1.61% viol, 2 under True, over False.
3.  **Analyze the Observed Evidence (Telemetry):**
    *   Switching: branches OPEN: line_6_13 | no generators offline. (Wait, the rule for E3/E4 says ""no generators offline"" is a condition, but the telemetry says ""branches OPE"
IEEE14_SCN_001428,E4,E3_LLM_Tools,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,55.95783734321594,1.0,False,json,"```json
{
  ""event_class"": ""E4|E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""A generator went offline (E4) and the post-event telemetry shows the maximum voltage exceeding 1.05 pu (E7).""
}
```"
IEEE14_SCN_000755,E2,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,58.56797981262207,0.95,False,json,"```json
{
  ""event_class"": ""E2|E7"",
  ""confidence"": 0.95,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is an E2 Load Drop because demand decreased by 27.31 MW with no switching, and it is an E7 Overvoltage because the post-event voltage reached 1.0600 pu.""
}
```"
IEEE14_SCN_001001,E3,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,53.13229584693909,0.95,False,json,"```json
{
  ""event_class"": ""E3|E7"",
  ""confidence"": 0.95,
  ""tool"": ""contingency"",
  ""reason"": ""The line_1_2 was opened (E3) with no change in demand, resulting in an overvoltage condition (E7) where V reached 1.0600 pu.""
}
```"
IEEE14_SCN_002945,E9,E4_Full,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,60.412721395492554,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The event is classified as E9 because a switching event (line_3_4 opened) occurred simultaneously with a significant change in demand (Delta load +40.28 MW).""
}
```"
IEEE14_SCN_001338,E4,E4_Full,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,51.42439079284668,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""Generator G2 went offline while demand remained unchanged, which is the definition of a Generator Outage (E4).""
}
```"
IEEE14_SCN_001027,E3,E4_Full,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,60.841819047927856,0.5,True,last-E-digit,"The user wants me to act as a grid-aware LLM operator and diagnose an injected event class based on provided evidence and rules.

**Scenario Analysis:**
*   **Pre-state:** load 0.85, solar 0.93, wind 0.07, SOC 0.26
*   **Post-state:** V 0.9821-1.0600 pu, peak 1.13% viol 0, under False, over False, overload False.
*   **Observed evidence:**
    *   Switching: branches OPEN: line_2_5 | no generators offline.
    *   Changed demand elements: none.
    *   Changed renewable elements: none.
    *   Delta load: +0.00 MW.
    *   Delta slack generation: +0.70 MW.
    *   Delta losses: +0.70 MW.
    *"
IEEE14_SCN_002781,E9,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.635050773620605,0.5,False,last-E-digit,"The user wants me to act as a grid-aware LLM operator and diagnose an injected event class based on provided evidence and rules.

**Scenario Analysis:**
*   **Pre-state:** load 1.04, solar 0.61, wind 0.33, SOC 0.60
*   **Post-state:** V 0.9645-1.0600 pu peak 1.96% viol 0 under False over False overload False
*   **Switching:** no branches opened
*   **Generators OFFLINE:** gen_G2 (This is a generator outage)
*   **Changed demand elements:** none
*   **Changed renewable elements:** sgen_PV14, sgen_WIND6
*   **Delta load:** +0.00 MW
*   **Delta slack generation:** +56.18 MW
*   **Delta losses:**"
IEEE14_SCN_001803,E3,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.843284606933594,0.5,False,last-E-digit,"```json
{
  ""event_class"": ""E3|E7"",
  ""confidence"": 0.95,
  ""tool"": ""contingency"",
  ""reason"": ""A transmission line outage (line_6_13 OPEN) occurred with no change in demand, leading to an overvoltage condition"
IEEE14_SCN_000636,E2,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.83896517753601,0.5,False,last-E-digit,"The user wants me to act as a grid-aware LLM operator and diagnose an injected event class based on provided evidence and rules.

**Scenario Analysis:**
*   **Pre-state:** load 0.78, solar 0.52, wind 0.70, SOC 0.64.
*   **Post-state:** V 0.9859-1.0600 pu, peak 1.04% viol 0, under False, over False, overload False.
*   **Observed evidence:**
    *   Switching: no branches opened | no generators offline.
    *   Changed demand elements: load_bus_4.
    *   Changed renewable elements: none.
    *   Delta load: -3.73 MW.
    *   Delta slack generation: -3.99 MW.
    *   Delta losses: -0.26 MW.
   "
IEEE14_SCN_001535,E5,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,56.58291721343994,0.95,False,json,"```json
{
  ""event_class"": ""E5|E7"",
  ""confidence"": 0.95,
  ""tool"": ""power_flow"",
  ""reason"": ""A renewable element changed output (sgen_PV14) while demand remained constant, resulting in an overvoltage condition (V_max 1.0600 pu).""
}
```"
IEEE14_SCN_001668,E5,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': True, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.80522584915161,0.5,False,last-E-digit,"```json
{
  ""event_class"": ""E5|E7"",
  ""confidence"": 0"
IEEE14_SCN_000512,E1,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,57.976383686065674,0.95,False,json,"```json
{
  ""event_class"": ""E1|E7"",
  ""confidence"": 0.95,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is E1 because demand increased by +0.63 MW without any switching, and E7 because the post-event voltage reached 1.0600 pu, exceeding the 1.05 pu threshold.""
}
```"
IEEE14_SCN_002976,E9,E4_Full,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,61.103511095047,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is classified as E9 because both a switching event (line_10_11 opened) and a significant change in demand (Delta load +67.92 MW) occurred simultaneously.""
}
```"
IEEE14_SCN_001766,E5,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,54.54820537567139,0.95,False,json,"```json
{
  ""event_class"": ""E5|E7"",
  ""confidence"": 0.95,
  ""tool"": ""power_flow"",
  ""reason"": ""The change in renewable output (sgen_WIND6) constitutes a Renewable Ramp (E5), and the post-event maximum voltage (1.0600 pu) indicates an Overvoltage (E7).""
}
```"
IEEE14_SCN_001918,E3,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,59.34780192375183,1.0,False,json,"```json
{
  ""event_class"": ""E3|E7"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""A transmission line outage (line_6_13 OPEN) occurred with no change in demand, resulting in an overvoltage condition (V_max = 1.0600 pu).""
}
```"
IEEE14_SCN_002621,E9,E4_Full,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,62.755390644073486,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event involves both a switching action (line_1_2 opened) and a significant change in demand (+50.88 MW), fitting the definition of a Compound event.""
}
```"
IEEE14_SCN_001060,E3,E4_Full,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1010.8486232757568,0.95,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 0.95,
  ""tool"": ""contingency"",
  ""reason"": ""The evidence shows a transmission line (line_6_13) was opened (switching event) while the demand remained unchanged (Delta load = 0.00 MW).""
}
```"
IEEE14_SCN_002166,E7,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,39.15013790130615,0.95,False,json,"```json
{
  ""event_class"": ""E4|E7"",
  ""confidence"": 0.95,
  ""tool"": ""grid_query"",
  ""reason"": ""Multiple generators went offline (E4) while demand remained unchanged, resulting in a post-event overvoltage condition (E7) where V_max exceeded 1.05 pu.""
}
```"
IEEE14_SCN_001981,E3,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,40.81894373893738,0.95,False,json,"```json
{
  ""event_class"": ""E3|E7"",
  ""confidence"": 0.95,
  ""tool"": ""contingency"",
  ""reason"": ""A transmission line outage (line_6_13 OPEN) occurred with no change in demand, resulting in an overvoltage condition (V=1.06 pu).""
}
```"
IEEE14_SCN_001828,E3,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': True, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,44.47090697288513,0.95,False,json,"```json
{
  ""event_class"": ""E3|E7"",
  ""confidence"": 0.95,
  ""tool"": ""contingency"",
  ""reason"": ""A transmission line (line_6_13) was opened (switching event) while demand remained unchanged, leading to an overvoltage condition (V_max = 1.0600 pu).""
}
```"
IEEE14_SCN_001428,E4,E4_Full,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,48.326197147369385,1.0,False,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event involves a generator outage (E4) and results in an overvoltage condition (E7), classifying it as a compound event (E9).""
}
```"
