scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,parse_mode,raw
IEEE14_SCN_001199,E3,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.80528688430786,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage (line_10_11), which directly corresponds to the E3 Transmission-Line Outage class.""
}
```"
IEEE14_SCN_001384,E4,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.79254484176636,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single generator outage targeting gen_G2.""
}
```"
IEEE14_SCN_001784,E5,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,39.63586902618408,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable_ramp (up-ramp of PV and Wind availability).""
}
```"
IEEE14_SCN_002692,E9,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.21784138679504,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism combining a transmission line outage (E3) and a significant load surge (E1).""
}
```"
IEEE14_SCN_002494,E9,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,49.13925623893738,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is explicitly described as a compound mechanism involving a transmission line outage and a load surge.""
}
```"
IEEE14_SCN_002988,E9,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.11624240875244,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is compound, involving the outage of line_6_13 and a 20% load demand increase.""
}
```"
IEEE14_SCN_000068,E0,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,38.68493366241455,1.0,True,json,"```json
{
  ""event_class"": ""E0"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism was explicitly stated as 'none' and 'no disturbance injected'.""
}
```"
IEEE14_SCN_002854,E9,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,50.36633515357971,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a compound event combining a transmission line outage (E3) and a load surge (E1).""
}
```"
IEEE14_SCN_002234,E7,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.16962742805481,1.0,True,json,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injection of increased excitation setpoints caused the post-event bus voltages to exceed 1.05 pu, resulting in an overvoltage condition.""
}
```"
IEEE14_SCN_000953,E3,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,38.1447696685791,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single transmission line outage (line_2_5).""
}
```"
IEEE14_SCN_002785,E9,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,40.16378140449524,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is compound, involving a transmission line outage (E3) and a load surge (E1) simultaneously.""
}
```"
IEEE14_SCN_001925,E3,E1_LLM,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,39.31874918937683,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage on line_13_14, which matches the definition of E3.""
}
```"
IEEE14_SCN_002703,E9,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.40694046020508,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a compound event combining a transmission line outage and a load surge.""
}
```"
IEEE14_SCN_001981,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.4348418712616,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage (line_6_13), which matches the definition of E3.""
}
```"
IEEE14_SCN_000948,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.08281207084656,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single line outage of line_2_4, which matches the definition of E3.""
}
```"
IEEE14_SCN_001349,E4,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.76692962646485,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single unit generator outage (gen_G6), which corresponds to E4.""
}
```"
IEEE14_SCN_002035,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.37195801734924,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly defines the injected mechanism as a single line outage of line_6_13.""
}
```"
IEEE14_SCN_002982,E9,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.95080590248108,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a compound event combining a line outage (E3) and a load surge (E1).""
}
```"
IEEE14_SCN_002055,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,37.5070481300354,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage on line_6_13, which matches the definition of E3.""
}
```"
IEEE14_SCN_001408,E4,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.51133155822754,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single unit generator outage targeting gen_G6.""
}
```"
IEEE14_SCN_001614,E5,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,56.06465673446655,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is explicitly a renewable_ramp targeting a PV generator, which defines event class E5.""
}
```"
IEEE14_SCN_001945,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.35383629798889,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage on line_6_13, which is defined as a Transmission-Line Outage (E3).""
}
```"
IEEE14_SCN_002263,E7,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,False,True,False,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,53.80086946487427,0.5,False,fallback-E0,```json
IEEE14_SCN_001379,E4,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.051315784454346,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single unit generator outage targeting gen_G6.""
}
```"
IEEE14_SCN_001155,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,39.835270166397095,1.0,False,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario involves a line outage (E3) which results in a post-event overvoltage condition (E7).""
}
```"
IEEE14_SCN_002994,E9,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,50.496190309524536,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected event is explicitly defined as a compound mechanism combining a generator outage (gen_G6) and a large renewable ramp down (sgen_PV14, sgen_WIND6).""
}
```"
IEEE14_SCN_002292,E7,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,51.19232273101807,1.0,True,json,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of increased AVR setpoints resulted in post-event bus voltages exceeding 1.05 pu, specifically reaching 1.0800 pu.""
}
```"
IEEE14_SCN_001918,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,38.79384827613831,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage on line_6_13, which is defined as E3.""
}
```"
IEEE14_SCN_001027,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.21609044075012,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single line outage targeting line_2_5.""
}
```"
IEEE14_SCN_002976,E9,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,50.54431676864624,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a compound event combining a transmission line outage (E3) and a significant load surge (E1).""
}
```"
IEEE14_SCN_000382,E1,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.16354990005493,1.0,True,json,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is a 30% demand increase at a single bus, which is defined as a load surge.""
}
```"
IEEE14_SCN_002050,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,38.71398186683655,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage of line_6_13, which matches the definition of E3.""
}
```"
IEEE14_SCN_001778,E5,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,37.01076698303223,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable ramp (down-ramp) of PV generation.""
}
```"
IEEE14_SCN_001347,E4,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,39.142443895339966,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single unit generator outage targeting gen_G8.""
}
```"
IEEE14_SCN_002877,E9,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.30531549453735,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism involving the outage of line_6_13 and a 20% load surge.""
}
```"
IEEE14_SCN_001956,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.51268410682678,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single line outage of line_6_13.""
}
```"
IEEE14_SCN_001046,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,39.15148687362671,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage (line_6_13), which matches the definition of E3.""
}
```"
IEEE14_SCN_000841,E2,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.53697609901428,1.0,True,json,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand decrease at a single bus, which directly corresponds to a Load Drop (E2).""
}
```"
IEEE14_SCN_002843,E9,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,52.60756993293762,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is explicitly defined as a compound mechanism involving the outage of generator G6 and a large down-ramp of renewable generation (PV14 and WIND6).""
}
```"
IEEE14_SCN_000730,E2,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.26627135276794,1.0,True,json,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand decrease at a single bus, which directly corresponds to a Load Drop (E2).""
}
```"
IEEE14_SCN_001796,E5,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.45456981658936,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is explicitly defined as a large up-ramp of PV generation, which matches the E5 Renewable Ramp definition.""
}
```"
IEEE14_SCN_001122,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,49.986722230911255,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a line outage on line_9_10, which directly corresponds to the E3 Transmission-Line Outage class.""
}
```"
IEEE14_SCN_002683,E9,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.78209519386292,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is compound, combining a transmission line outage (E3) with a significant load surge (E1).""
}
```"
IEEE14_SCN_001608,E5,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,55.42170023918152,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable ramp (down-ramp) targeting a PV generator.""
}
```"
IEEE14_SCN_002129,E7,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,50.446789503097534,1.0,True,json,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of raised AVR setpoints directly caused the observed overvoltage (V peak 1.0800 pu).""
}
```"
IEEE14_SCN_001253,E4,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,40.70937418937683,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single generator outage (gen_G8), which matches the definition of E4.""
}
```"
IEEE14_SCN_001736,E5,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.09717321395874,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable_ramp targeting sgen_WIND6, which corresponds to E5.""
}
```"
IEEE14_SCN_001334,E4,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.36729383468628,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single unit generator outage targeting gen_G3.""
}
```"
IEEE14_SCN_000688,E2,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.264777421951294,1.0,True,json,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a 10% demand decrease at a single bus, which corresponds to a Load Drop (E2).""
}
```"
IEEE14_SCN_002071,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.48133826255798,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a single line outage (line_6_13), which directly corresponds to E3.""
}
```"
IEEE14_SCN_001282,E4,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.95357322692871,1.0,True,json,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly a single unit generator outage targeting gen_G2, which matches the definition of E4.""
}
```"
IEEE14_SCN_001766,E5,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.70372366905213,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is explicitly defined as a large down-ramp of a wind generator (sgen_WIND6), which corresponds to the Renewable Ramp event class (E5).""
}
```"
IEEE14_SCN_001668,E5,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.33601903915405,1.0,True,json,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly a renewable_ramp (down-ramp) affecting PV and Wind generation, which defines E5.""
}
```"
IEEE14_SCN_000556,E1,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.79919457435608,1.0,True,json,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand increase at a single bus, which directly corresponds to a Load Surge (E1).""
}
```"
IEEE14_SCN_001060,E3,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.55833005905152,1.0,True,json,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single line outage (line_6_13), matching the definition of E3.""
}
```"
IEEE14_SCN_002986,E9,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,51.332231283187866,1.0,True,json,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected event is explicitly described as a compound mechanism combining a transmission line outage (E3) and a load surge (E1).""
}
```"
IEEE14_SCN_000521,E1,E2_LLM_RAG,gemma-4-E4B-it-Q4_0.gguf,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,51.590495347976685,1.0,True,json,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 20% demand increase (load surge) at specified load buses, which directly corresponds to E1.""
}
```"
